Item_Identifier,Item_Type,Item_MRP,Sales,Outlet_Identifier,Outlet_Type,Outlet_Establishment_Year
6ac10e7b-2eca-465f-ba69-79a183ac0af5,Clothing,387.22,254,9f5a6587-965e-40ee-ae93-6d0309d5d343,Electronics Store,2006
cf4aacf4-6d04-4a47-8f01-8442b752ddab,Appliances,398.22,3249,72fa5a80-59bf-44c8-9956-9c3b672abab7,Fashion Store,1998
e9067ff0-0e10-45cc-90da-51841f078ff6,Appliances,363.62,6081,e645ebfb-0776-4879-9ab2-c6997db89d44,Fashion Store,2016
35618e16-9709-4805-a631-0c4ef827b1ae,Electronics,208.33,3875,bc4478cf-a7b6-488c-ae79-c43f3ad1d2fd,Supermarket,2007
bb124749-9f68-4b99-8361-a7e43454cbdc,Clothing,427.14,2147,5def82aa-9c93-4515-9f05-e77397d7f665,Electronics Store,2004
cd1f5790-5b2c-4ed9-b197-777c001c8f71,Appliances,348.86,958,5ae2c830-7f0e-4b9e-898d-3a577a33756e,Fashion Store,2019
b43beab5-f342-4869-8a61-2e443bd0bf7f,Clothing,202.25,3406,34e45cb6-6ec5-450c-98e4-a0aa29a743c4,Electronics Store,2004
ae7c426c-92ac-4740-aeac-194fe0b8ef62,Appliances,169.21,8326,327e09de-428e-420a-96b0-8170b99e8a58,Online,2016
9df03012-35de-4704-977e-b355e0b11dec,Clothing,272.2,5549,a955e29b-074d-4f0e-942d-d13f9c99f100,Electronics Store,1993
c3bcdc5e-d22d-4d2f-a211-4639725fde3a,Food,331.93,6842,48074b90-9a12-4055-ad2f-37f504037934,Supermarket,2006
a6014e25-1a90-47d5-a92d-ecc32097a81d,Clothing,167.16,1221,18fe3a4d-1c5a-4f6f-b958-6a411d6d492c,Electronics Store,2005
41efb672-604a-441d-8bf0-7ddfc588c8eb,Electronics,289.86,2198,f05eeff4-0e0f-4205-839d-a6476ffa5f53,Online,2010
67ed9092-286e-4d12-8098-b19ec3ae50e1,Electronics,493.05,9738,373e47c8-6cfa-4725-956e-ec3ac83c277c,Supermarket,2007
eae6d96e-9653-449e-98a3-5f44985bd581,Electronics,414.88,3519,9cd4b6c3-a6c2-459c-b4d2-581a43d240cb,Electronics Store,1999
cb1072bf-108b-479c-9c6f-f3ccd9789af9,Appliances,392.15,2615,dd59a7f6-490a-415b-9376-06ee6ab74ed8,Supermarket,2020
d9305192-664a-4a48-a85c-02b6c3ca585c,Clothing,160.71,296,d867dbb3-e7d5-4bb5-94dc-a0569d9a16b6,Electronics Store,2008
81d48080-7587-418d-bf9b-2cb6b05917a3,Electronics,142.89,4265,a06ef3e7-660d-4566-9c32-349ec439a2ab,Fashion Store,1993
3094c628-7072-48ce-a6c1-c3d940e16f99,Clothing,187.09,3995,9e48d764-9171-410d-a3c5-35e4342443f5,Electronics Store,1993
e4bcbbff-c3f0-4f5d-9492-ec5e80fc8f22,Appliances,140.84,8635,12f6f7a9-7f70-4af1-b86f-3104a3661b85,Electronics Store,2007
3d14720a-7005-4d44-b9c4-ae34f50ba64f,Electronics,240.61,9296,7c98c1f6-7f0f-4b0e-84b4-b4d2bc975e12,Fashion Store,1992
ce66ef4c-dbdf-4ef3-8336-c4a433bcb1ba,Clothing,450.4,3582,c2c3d01e-b501-4474-be85-858eeb6a61e3,Supermarket,2014
202f654a-6884-4092-be73-d37ddf252607,Food,96.02,815,09b659a7-5985-40c2-be44-e04d9afd8006,Electronics Store,2016
611aaab0-4aa8-4a41-8012-c88e6fb0db13,Appliances,390.16,7217,090af568-5498-4bbc-9f34-74419cbcbf91,Supermarket,1998
43520e6a-c1e1-4ab2-a6e4-1bd3a2fedd05,Appliances,202.93,2188,e90233c6-5dcf-410c-a5be-9b033ae5d808,Online,2014
06058eff-873a-4927-9697-e1d7f19b94dc,Clothing,166.41,1360,c000ea61-c06c-41ff-a716-6f041ccfc02b,Electronics Store,2001
359ce4ff-a915-4f69-9b2a-19ce87d23e8c,Food,316.52,1811,a7c05d3b-c155-40b6-821c-be40d96cc8a4,Fashion Store,2003
10d15150-f711-4419-8e8a-a00d61a47df2,Appliances,102.03,2559,83c3c75e-0b74-4a41-aa4e-deb27736154c,Electronics Store,2008
5ab12950-472f-4322-b6cb-6cd5ae2437bc,Clothing,379.38,8530,bb9e8f92-ca00-4e6f-ae53-e57078b2e126,Online,1997
ec1618bd-5273-4985-8c7f-5d3bff31f025,Clothing,207.99,1738,ae350e50-ef91-4442-95fe-7bd659d807e1,Fashion Store,1994
76d36f80-00c0-4ae5-a755-44f4d69bc141,Appliances,391.1,128,1b009ce6-5b20-4f77-8941-d36401f58dce,Electronics Store,1999
d48614a3-bb1c-493c-998b-bb0e2dd19c4c,Food,327.02,9829,f3e695c4-421b-49f1-9e99-e01778d2e1cc,Fashion Store,2004
52c0b875-84ec-4746-81a9-c10631e6bc61,Food,272.1,6117,150e7e84-2511-45e4-8af6-4a5ee7c181a3,Fashion Store,2011
b72e6367-35be-42c2-ba15-c01270d0e816,Food,376.92,6561,39e80a50-4fed-4f4f-8b58-1f7683363263,Supermarket,2018
4857d2cb-7cee-4e60-90ad-6a17366c5abd,Food,291.0,3596,9f19e15e-3db5-4a78-aa84-16f729d6f47c,Supermarket,2004
ce873e2b-5922-4b48-b793-cb6851957905,Food,114.21,3226,43d7254e-7730-407d-ab36-8da3e88bca38,Fashion Store,1997
3e518c62-f024-48ab-9f8b-cbbd26818779,Electronics,102.13,8006,89029533-d824-41c7-b016-b21206a063cd,Supermarket,2014
58468c3f-da65-42bc-bffa-bdef48191099,Appliances,301.09,4648,94605cbe-89af-4703-812d-e74e4337ef28,Fashion Store,2011
b200629d-ebb4-4048-9f07-98a41b8b7e3b,Electronics,176.89,1148,dc204558-fba4-454f-aa10-454b888c22d3,Online,2009
5c82530c-8ea0-4622-84cb-43aa9ba8beba,Food,343.43,630,6ff82f5c-0f26-4465-935c-672e00497bbc,Online,2009
7fc3b9d1-8e0d-4f5b-b53a-6e29f0d56c0b,Electronics,338.88,7166,2363bd40-632d-4f2b-8541-1ce69020933f,Electronics Store,1994
71553e36-a87a-4460-a742-a348108ff5ac,Food,243.13,7750,c36db960-724b-439a-8b0f-603ca2477d7f,Online,2004
21a2618d-9c4f-4526-b7a8-3872f6826d42,Food,302.3,6175,7cf62213-5a49-404b-b6ec-e3edc6d3396c,Electronics Store,2006
e9fe52ca-741a-4482-a439-5a0d23092c6a,Food,242.84,8549,431f45b0-d66c-4dfc-814c-58b387fa57fe,Online,2016
97602513-10eb-4916-84b1-2a2bb625b5eb,Electronics,353.11,851,f0239d0f-81ee-42e4-bdfe-024984b3367c,Electronics Store,1998
eebab160-fb74-4ce2-9aa5-a0cce93c8c09,Appliances,90.2,619,c3e725d3-2f99-401f-88be-8bd1e4a119c5,Supermarket,2009
5dea2d54-6ee6-4831-aa59-52c7e37e2f5e,Electronics,388.97,9663,64121fca-e2b5-4856-9a2f-369129fafb37,Electronics Store,1990
3895026f-7883-4cd1-8afa-f9f90edb0a47,Electronics,282.93,4192,a6edb0cc-e9bd-49ad-9ee0-db921cf38db9,Online,1994
f05c3770-dd7c-4faf-9e60-2b8f69ee09c6,Appliances,77.83,728,02030859-0c46-4b69-bbbd-b1d5f8eb5e5e,Online,1997
4d1d97ee-701b-42fd-8ce6-66d04f7ad405,Electronics,120.4,9613,53c7f713-514e-4e54-8770-836b2ba42e78,Supermarket,1992
5cae8339-e55f-4324-ab39-1686630506dd,Appliances,358.45,2646,4b9fc792-b2c2-4bb4-a59d-76761fe8f224,Supermarket,2000
d66d06f9-f1bc-497b-a65c-93ccc68b12b2,Electronics,261.7,3134,4011beca-6578-4dc3-a9ea-ab5e192a3dcd,Fashion Store,1995
a74b9b11-2757-4b17-9c41-255d2c474009,Electronics,278.3,5110,cf0b93ff-71f1-457a-88cd-50ef37b2416a,Fashion Store,2020
e5980bcd-768a-4d39-9351-06c453f472a8,Electronics,264.4,9185,142ad568-cc12-4ef8-ae1c-29d4411a96ea,Online,1992
7decd7b3-95d0-4b9e-9a77-68552a8f92be,Electronics,244.64,2402,d04eb1e1-398f-442b-96ea-e0c3774f436b,Online,2012
a6fce971-97e6-491b-adb4-e2dcf1cd4b7f,Clothing,113.48,5949,b6b01fb7-9e56-41bc-a9a7-65207b589581,Online,2000
0ca75eda-6456-4996-8582-0d749630f5f1,Clothing,332.3,9843,fa7cbc9d-01ea-4a57-90e0-407345074937,Supermarket,1991
fb63abf0-dbaf-4158-95d4-31e712750754,Clothing,189.4,2115,ab9659bf-b81d-4a41-b047-a9740f41f412,Electronics Store,1994
3ced2c51-4d50-4866-bce9-0eaeb634f56f,Clothing,112.22,2504,c004dc88-1902-4cb6-858b-ee4024af78bd,Supermarket,1998
5759492d-6d0b-4e02-b7a7-6426bdeb7188,Electronics,292.19,8572,5bc7ce14-660b-4914-9ac1-8434f5a3c2c4,Electronics Store,2017
f3f442c0-1eb1-491f-a72a-3a9c5870c3e8,Food,453.61,6265,149a35d9-c8ff-4aa1-827b-73aae3050a7e,Online,1991
35d6310a-da24-4827-a014-ebe64ac0a743,Appliances,446.57,3904,ddbdf30e-af03-45e5-be8d-0a65c4976899,Fashion Store,2015
93d0bf07-92a9-4384-aad6-e66a11a86627,Electronics,284.24,8294,898642a4-e8e1-4e44-bc90-6ca99eaa93c5,Supermarket,1999
6458ab05-2d09-4484-9797-f125f8d6c3ce,Food,285.5,8911,4c791c81-7266-43c1-9400-33a18c6a909e,Fashion Store,2008
7c13a15a-817e-4c4c-9d71-e67875882523,Clothing,114.78,8743,ae4373c0-81ad-45a3-8112-537c3f2b9b7a,Electronics Store,2008
4ab9d9bf-caba-4c72-a37c-bea09e79f9c9,Food,475.58,8411,29d4129a-5d9e-47d6-bdcd-27b1ecbedecb,Online,2013
6fa5b472-5365-42c8-b7d1-4705c923a961,Appliances,133.32,205,28cf3017-57e8-4f78-b639-6bbd7e033753,Fashion Store,2018
76cae21b-c63e-492d-98cf-9e6b548f5b02,Clothing,134.02,2261,34744686-00d5-4821-9119-a92798a69c42,Online,2018
72875b65-563f-416d-ad11-80c70bab0745,Electronics,383.21,2788,56e777f5-1bf6-412c-88cf-aa0ceac20c49,Electronics Store,1999
