Item_Identifier,Item_Type,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Sales,Outlet_Identifier,Outlet_Type,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type
b5f4c5c0-221f-4497-8bb8-1f0e45d001e7,Appliances,7.14,Other,0.41835,73.72,1303,0782597b-c7e7-4a2c-aaee-6801b1765459,Online,1996,Large,Rural
3e32276b-c6d4-4a2e-8289-8bfb0c916ea8,Appliances,7.14,Other,0.271855,492.52,181,7b9e5751-78d4-4473-a368-71ba35e87fc0,Supermarket,2017,Large,Rural
4ff114e8-4b4b-4106-b987-be736f378231,Appliances,7.14,Other,0.501214,98.64,510,58061efd-33fe-4367-ae91-bda77dcf6798,Electronics Store,2014,Small,Rural
81b61063-ff6c-4a1d-aa3a-1923aeb7ed68,Electronics,6.8,Other,0.053414,459.28,6799,9361100a-6667-487f-9a76-7a73ceebc31e,Fashion Store,2016,Small,Urban
124eb155-49b2-41e7-90d6-686d68de95e4,Appliances,7.14,Other,0.670727,178.85,9480,a91cc341-bf57-4782-bf85-b708ab23ea4b,Supermarket,2019,Medium,Urban
b8e2db72-7bc8-4bb0-ae9e-fd212c2bcfb3,Appliances,7.14,Other,0.18754,220.86,6759,460355c7-42a6-4908-bccc-94753e915a44,Fashion Store,2016,Large,Urban
cc5f9b47-1cd8-46c9-8a84-a333aa3d3310,Food,2.1,Regular,0.777221,491.28,1243,761e49cf-d6ff-4d4f-b7d1-620ea83b8a7c,Electronics Store,2002,Medium,Urban
699ea11a-beb3-409e-be18-d58e305c7c53,Appliances,7.14,Other,0.667293,152.85,9616,d55bc376-ec6a-4991-879e-eb7188dbd38e,Supermarket,2006,Medium,Rural
51b09cf4-5c7b-401f-b340-9c925ec7d38b,Clothing,0.32,Other,0.705027,130.83,9203,743cbff6-0306-4fba-8d60-fea0df8a0e22,Fashion Store,2020,Medium,Urban
5ce85457-cc4d-4dc2-b363-83592710106f,Appliances,7.14,Other,0.925783,375.08,799,fbffcb31-c317-41ba-97fe-07a38d490f43,Supermarket,2016,Medium,Rural
b77591c6-0eda-4295-b184-9ab39dafb565,Food,2.1,Regular,0.494488,108.4,3317,85ee02b3-929d-48ad-8b67-6ab2a5343945,Electronics Store,2006,Medium,Urban
f4c83c3d-3322-4a73-97ab-8be43a991d29,Clothing,0.32,Other,0.191988,66.2,7978,814ebda5-a19f-4154-9083-9366b9d4daf1,Supermarket,2013,Large,Urban
d411e082-efd6-4c40-b469-f005f46085fa,Clothing,0.32,Other,0.185083,91.13,8946,bcba9803-8dd0-432d-8297-378c050e481c,Supermarket,2008,Large,Urban
4354f0e2-6df7-4056-97bf-9f3ed10563a4,Electronics,6.8,Other,0.385377,291.75,7573,019d6314-e5d7-47e1-99de-0714008fc631,Electronics Store,1994,Large,Urban
b553dcb4-b5f8-485e-b9b7-2dd8c6282421,Appliances,7.14,Other,0.093211,326.92,4041,f4d523d2-c1bf-47b1-ac4d-ee1cfc5e8cd3,Fashion Store,1994,Small,Urban
063769a9-50a4-4031-b52c-edbd2a9ced41,Appliances,7.14,Other,0.359043,439.41,9767,5aec9fa9-8df4-47a0-b93a-127a5852782f,Online,2001,Small,Rural
b6d1021c-0c1c-4116-aebb-250b570ef237,Clothing,0.32,Other,0.791913,122.4,4928,ce9bfbb3-0cf4-442f-a7a8-28b103810704,Supermarket,2002,Small,Urban
5a86d858-c3b3-4b12-ae13-8b89a170c07a,Clothing,0.32,Other,0.447811,165.43,3608,62c52384-49ea-4f91-af5e-b05c8a1da1ce,Supermarket,1997,Small,Urban
8185f3ef-9eac-4870-8552-41efced277ff,Food,2.1,Low Fat,0.609283,410.76,9172,19932aa4-3df2-4f55-8729-278c4b0b0e1c,Supermarket,1995,Small,Urban
89cb01de-1d34-4201-a282-326ae3f39b1d,Appliances,7.14,Other,0.207897,446.97,8946,d0bfae83-2e58-431e-8d45-7d45c1ad7f4d,Supermarket,2006,Medium,Rural
c41f9a78-64da-4d5f-b415-091e27fe1760,Clothing,0.32,Other,0.096572,240.09,4412,f03e2b38-9fad-4f4b-a91d-99e0385d0e2c,Online,1998,Medium,Rural
4451e8b0-8cc2-4dba-80d9-7de3fa4ffbba,Electronics,6.8,Other,0.455061,134.7,5939,135472de-29f1-4156-ae25-a9db723f242a,Fashion Store,1999,Small,Urban
426414fd-af4e-4168-9e28-d70bfaff4b7c,Clothing,0.32,Other,0.414304,382.29,7145,5765fddd-fe64-4828-83c8-53aa3f71520b,Fashion Store,2009,Small,Rural
2c34e3bb-4ebd-4622-880b-6e3a32e3b29b,Food,2.1,Regular,0.789696,97.4,1853,272f8c29-015b-4c2c-beed-944a7a9ba025,Electronics Store,2008,Large,Urban
3181e52c-eaf7-4f1a-883a-f06a5d5c8174,Food,2.1,Low Fat,0.684527,269.79,5179,983dc38f-84ae-4bb0-98aa-4dfcfd804143,Online,2002,Large,Urban
fe791c12-73fc-4bd8-9fee-697e43520f6d,Clothing,0.32,Other,0.616414,484.58,8275,124ce820-4ef9-4fa8-a29f-5987325fdb02,Electronics Store,1991,Medium,Urban
e8672539-3b0b-42c6-be72-04e568ef4b76,Food,2.1,Low Fat,0.924819,283.91,693,42e76ab7-a08f-4151-92ea-2456bb64f194,Electronics Store,1999,Small,Rural
193f7d45-30cc-4907-b978-32281e622b82,Appliances,7.14,Other,0.888108,93.28,9667,3db9b763-fe49-4347-bbc1-55cb2f626dde,Fashion Store,2017,Medium,Rural
75d87c3f-0e2c-4331-8b19-db1e4f46e86b,Food,2.1,Low Fat,0.476121,328.96,9315,5dc83f07-673c-4f6c-95a0-c2735d0949b8,Supermarket,2005,Small,Rural
45e32f20-67ea-4496-a608-aacb0da141e6,Appliances,7.14,Other,0.767473,418.93,5581,4221dfe2-41b2-4ad6-9e31-ce587845133e,Fashion Store,2009,Large,Urban
6b7f87ec-0223-4f21-ad10-c20268de37c6,Food,2.1,Regular,0.815551,367.79,3502,4fb2d639-d176-427c-a2a3-254048b8c1e3,Online,2012,Large,Rural
a3efcb41-619c-40b9-bdac-a62b6520748e,Clothing,0.32,Other,0.128343,182.3,9228,2cf8f3f8-548f-4eab-a062-5270cb4f1bff,Fashion Store,2003,Medium,Urban
71f12c1a-9aea-4575-bd6f-209423f63a87,Electronics,6.8,Other,0.11491,417.2,4500,dca06dd0-227e-45e8-b2d1-b2f01a40868b,Online,1998,Medium,Rural
f42877f4-6ea9-4913-aa4a-7cade2763821,Food,2.1,Low Fat,0.729526,65.28,8461,9fb40e51-0bfa-43dd-aaa8-b85c7e75b77c,Supermarket,2001,Large,Urban
7cfc043c-543a-4cb1-8f65-863433c2162e,Appliances,7.14,Other,0.238823,62.49,7624,effff0f6-32ba-4b59-90ff-b3d09febe8a0,Fashion Store,2006,Small,Urban
8c7506ab-368f-43e9-997a-0504fd7aeddd,Clothing,0.32,Other,0.616889,301.74,2900,00c0345b-f6ae-4efa-b8b3-4786be44b434,Fashion Store,2000,Small,Urban
33daa2b3-34a3-49e5-9c72-be76cd21b77f,Clothing,0.32,Other,0.89105,346.83,903,b1efcc7d-51db-47c6-ba97-b0752b95066f,Supermarket,1993,Large,Rural
ef5b8900-802f-4bf5-ab7e-4c700e68d6d5,Food,2.1,Low Fat,0.938809,233.49,4013,ce891824-2392-4e11-9e8a-2a83fdbf0877,Fashion Store,2002,Medium,Rural
bb139dff-e959-42ab-91c0-1d0f32a8117b,Clothing,0.32,Other,0.840015,88.85,5744,028d22f2-fff0-407a-9ed1-4ce858a73c31,Electronics Store,2012,Large,Rural
9e5b2219-c129-4759-b4df-37ca83fec4b8,Food,2.1,Low Fat,0.316866,265.97,7471,e5279b57-b875-4b09-93e2-ce931dff4aa9,Electronics Store,2005,Medium,Urban
6c5345a2-4812-4432-8e33-db694a86a221,Electronics,6.8,Other,0.517559,393.1,6682,2398e093-78fa-4da0-98b9-57ce856c3501,Online,1999,Large,Rural
28ce497d-456e-423f-8b51-04956af39066,Appliances,7.14,Other,0.685625,469.78,6547,cb8b25bb-f59b-4b67-8878-04d28a2fec24,Fashion Store,2002,Small,Rural
1b5e7a91-2639-4398-8e6d-5c4e2a04227f,Food,2.1,Low Fat,0.57346,424.52,5772,9da6f055-cfaa-4773-83a0-7a1cb20f208a,Supermarket,2015,Large,Urban
a82cdccf-7ceb-4fe8-97c5-c54e8e88b9c3,Clothing,0.32,Other,0.255192,418.49,8392,ac4666ab-28bb-4e3e-ba9f-0b85be37bd1b,Electronics Store,2006,Medium,Urban
6e4a90ac-2c53-4178-b8bf-602bf0b35bb0,Food,2.1,Low Fat,0.020545,458.41,9301,ee57c411-227a-48ea-8844-bc55b3d6fce6,Electronics Store,2020,Small,Rural
74e35262-9b61-4d6d-ae85-066ee85e7283,Food,2.1,Low Fat,0.42102,418.7,7753,6885d58b-f47e-4a3a-a56a-3636e40a571d,Fashion Store,2018,Large,Urban
62059e91-573b-44cb-b501-4742fbed9baa,Electronics,6.8,Other,0.604096,379.03,2914,7895d3ad-1740-4ce2-b391-1ad3616b1f8e,Supermarket,2007,Small,Rural
e8284f31-8add-4838-b4f5-92f16d0f4ae2,Food,2.1,Regular,0.716038,60.16,1541,877925f6-31f1-4bdd-b1f2-6ec81783534b,Electronics Store,2015,Small,Rural
43d23c46-7b0f-4b6b-830f-ebe22910d0c4,Appliances,7.14,Other,0.919763,71.7,9170,bce54e65-75f8-4d01-9ebb-cbddc023fe6d,Fashion Store,2019,Medium,Urban
3965df60-fe58-4465-b99b-6352d5cfff24,Food,2.1,Regular,0.545354,139.18,9406,2cc1a938-c546-4cfa-9dd4-be2e1016c17e,Fashion Store,1991,Large,Rural
f9a775b9-e8eb-4546-98e3-2c556927dae4,Clothing,0.32,Other,0.119121,409.48,7147,96789482-90fd-403e-81f4-407fe183c6fa,Fashion Store,2019,Small,Urban
cc045c1b-17ec-4632-b878-7000c0c1198a,Electronics,6.8,Other,0.035043,127.8,3059,3a29dd1b-fc0d-4c3f-8027-75678285a575,Supermarket,2002,Small,Urban
53770a00-df40-4122-9e60-0e3bc4a15755,Electronics,6.8,Other,0.837434,499.8,4472,125e2dd0-35b7-4cfd-acf1-b13a03d5fe94,Fashion Store,1999,Medium,Urban
d5c1224f-66d9-4486-8867-f319a524f4fb,Appliances,7.14,Other,0.446546,486.1,7539,309960d4-2223-41c0-a77b-93d1982f3e20,Supermarket,1999,Large,Urban
45cb5300-8172-47ca-bfc8-177ea04b2243,Electronics,6.8,Other,0.511315,250.68,5933,49ee8220-2321-4ca3-8dea-0cd632f4a7bf,Electronics Store,2012,Small,Urban
808c8e1e-ce76-4e84-b010-b5e5f071cf10,Food,2.1,Regular,0.71211,453.46,6915,526ad4e4-b06d-4619-b6b2-30e49c59bb62,Fashion Store,2008,Small,Urban
221bccff-2a1d-48b3-8ab9-d6ad510d6682,Food,2.1,Regular,0.905202,250.42,1470,5b64297f-99e4-49f3-a19c-888b6d93e184,Fashion Store,1998,Medium,Rural
4d69184a-77f1-411b-8080-5f6136f02d74,Clothing,0.32,Other,0.050838,62.26,2457,8b5b1e47-2937-4331-9309-ee331ba4d991,Supermarket,2014,Medium,Rural
82bff27d-b459-4003-a8ab-1e82dc2e4688,Food,2.1,Low Fat,0.583549,140.37,8047,85023cd4-66a6-49bb-9982-56cad5986c89,Electronics Store,2008,Large,Urban
e9dbcda7-ce21-4d90-b910-b61724332d43,Electronics,6.8,Other,0.400076,379.24,8540,96387bac-5a4a-4abf-8532-d11ba9d12344,Supermarket,2013,Large,Rural
fa883e29-8da2-4730-82e7-53a1557c8d34,Electronics,6.8,Other,0.165943,285.93,7005,206733b9-218c-4e3b-93d5-a8532c20d783,Online,1995,Small,Rural
de64f66b-5a1c-4591-b622-72419d2df58b,Electronics,6.8,Other,0.615246,242.73,6305,ef78b800-440b-45af-be94-79dae5ae53d4,Electronics Store,2015,Small,Urban
04fb0eb8-57cd-46c0-921e-d2b87224be0a,Food,2.1,Low Fat,0.448139,362.84,9565,b72e4d02-bb49-4d0b-9497-3bd0498e4be9,Fashion Store,1999,Small,Urban
21012def-e98f-427e-84c5-0dc357e47ebb,Appliances,7.14,Other,0.608653,478.8,5907,1ac90210-07c4-4c81-95a5-111e8cd49bbe,Online,2006,Medium,Urban
ec7d330a-2730-4e59-b63e-31cb3ce76a2d,Clothing,0.32,Other,0.835321,280.05,5054,90b9b235-0f24-4b37-a3b7-16d9e79170d4,Supermarket,2009,Small,Urban
ae9c38e1-5360-4476-9142-a92719176a8e,Clothing,0.32,Other,0.23959,496.9,2202,1d067611-87b5-4a71-b7de-331f474b5842,Supermarket,2018,Large,Urban
9b82a7d6-60f1-4a1c-8468-a549c5641d72,Electronics,6.8,Other,0.644646,149.59,9715,8c14b095-abf8-40f2-9159-1be05a54e21b,Electronics Store,1997,Medium,Rural
5e7f9662-8efc-4c3b-a780-993ce22ac409,Appliances,7.14,Other,0.23576,183.23,7607,a4f99f00-85ce-405a-84e1-69225c64293b,Fashion Store,1995,Large,Rural
2890269b-78cd-4ddf-92a9-fb50cf0ccd5b,Appliances,7.14,Other,0.176159,323.92,3156,8c6f7746-541f-4c5f-b7f8-d4a539bb721f,Online,2015,Small,Urban
c213976a-9444-42d0-81fc-9d2101917b26,Electronics,6.8,Other,0.364959,472.46,2217,06dabe82-d09f-4fcf-97c1-ff072c27414e,Supermarket,1999,Small,Rural
e69a5ea0-6424-4fd2-9b40-5774f0521d74,Appliances,7.14,Other,0.147156,235.16,2764,ed63d14f-bb40-4a4e-890a-3ccbce62e470,Electronics Store,1998,Medium,Rural
53aefc49-987a-433d-9eed-ecb50683c277,Food,2.1,Regular,0.006767,327.91,5536,b536313e-1b77-44f6-aafd-dcd0312ef61d,Online,2015,Small,Rural
3338d058-497f-41e1-94a1-25380366a4cf,Food,2.1,Low Fat,0.736837,99.07,2889,2fd287bc-ca4c-4a4c-9118-bf0fe1575b47,Fashion Store,1990,Small,Rural
953c9106-e4ae-4b30-967c-7ad960a82cbc,Clothing,0.32,Other,0.151197,452.35,4789,5e81c01b-aafb-4f19-ba9f-a6c7f75cda87,Supermarket,1994,Small,Rural
ff32cdb4-b3a8-4499-b9a7-ffaa2149ca99,Appliances,7.14,Other,0.21722,287.98,5362,c033a451-2c67-445c-b244-b94c49ecdd82,Electronics Store,1990,Medium,Rural
8eaf92fb-84d3-4743-9d73-6a068fa918ba,Clothing,0.32,Other,0.208341,205.86,4438,c28df35c-72ce-473e-81ef-e99f5d16eb07,Fashion Store,1992,Large,Urban
c12393f8-dddc-4d4b-84ff-58ae46a779ed,Clothing,0.32,Other,0.570678,266.42,1768,ebbb60b1-ac42-4231-844a-89c55b8b5b72,Online,2020,Large,Urban
2210b85a-22fe-4f73-b5f2-cf0185f6a819,Appliances,7.14,Other,0.069563,147.31,2952,8c0d3fb8-cfb6-42ac-8727-95e78ca74fde,Supermarket,1995,Small,Urban
3f0ff26c-af2c-40dd-b648-8778c53ad6e5,Electronics,6.8,Other,0.672478,252.96,1034,8fe00aa4-0407-4715-b3af-0b3d5378336e,Fashion Store,1994,Large,Rural
c7590db1-e01d-41e1-86e9-acb64686d84f,Clothing,0.32,Other,0.006753,258.78,6747,0e81378a-5324-4288-adf5-f4174ade3819,Fashion Store,2007,Medium,Rural
29b4c8a5-554b-4500-a525-de9f3f008e27,Food,2.1,Regular,0.793156,352.67,4263,59171a06-26cb-4e11-8186-701675cf0a58,Fashion Store,2005,Large,Rural
5cd81bd6-5c44-47d1-bb48-7421ac4dc983,Electronics,6.8,Other,0.884251,371.32,884,c08e3b21-dc0d-4ed5-b83b-824d80200bb6,Supermarket,2013,Large,Rural
f50ad792-5c6f-408a-b91a-be0b4686a182,Food,2.1,Low Fat,0.737572,337.54,2207,277d4cc1-55a9-4752-bcb1-f41829970b94,Online,1994,Small,Urban
7986ead4-ccf8-4c09-8e2a-b089c7f3a9da,Food,2.1,Regular,0.166871,187.43,5092,44b7911f-45db-49e1-bb20-ba08701d91c5,Electronics Store,1998,Medium,Urban
c3fc8e87-e4eb-496c-b9cb-f406b233d0c4,Clothing,0.32,Other,0.977134,299.62,4789,4a331407-c184-4e3c-a173-c759dba8fcdd,Supermarket,2007,Small,Rural
cb1986d2-4a14-4ddd-8dfc-e2a5dc352fac,Appliances,7.14,Other,0.543191,120.73,9477,4aacf607-97eb-48b3-aa8b-4a892d883ce8,Supermarket,2019,Medium,Rural
82513df7-f195-40b8-af82-e95c88567d0c,Clothing,0.32,Other,0.260483,181.5,9313,cce5fb8a-eead-4445-960c-bbebea82d9bd,Fashion Store,1996,Medium,Urban
0116430b-427f-45fd-9696-6e9f87b9fec4,Food,2.1,Low Fat,0.7212,60.06,7820,a3efe94c-e4ed-458d-b5e0-4b569cf56e09,Electronics Store,2007,Small,Rural
01ee9014-6a6b-4b3c-a7f7-9581183364fb,Clothing,0.32,Other,0.175803,464.15,7526,4405058d-5ac7-47de-b739-a25aba012424,Fashion Store,2002,Small,Rural
9ec6ae33-ed5a-41b1-bde9-d6bf467486f5,Food,2.1,Regular,0.455776,278.6,8259,205bd311-8c83-44e0-be15-1cca908ac1c8,Supermarket,2000,Small,Urban
0964f1b5-19a6-4bbd-aaf2-0dc29a5016ed,Electronics,6.8,Other,0.621422,211.27,7481,0835a935-4b88-4afb-8e39-c4d1415ae0f4,Supermarket,1992,Small,Urban
025f8c5c-9be9-4be8-94c7-4ef4bf510d40,Clothing,0.32,Other,0.352491,150.29,8575,d8a0ccb6-ac1c-4698-bb74-51c33df25bff,Fashion Store,2017,Large,Urban
23514522-f4e8-4968-8fb7-6144b8d3d6d9,Food,2.1,Regular,0.134283,348.41,6221,a901bc4a-9a74-483b-9f9d-eb542471ae1f,Fashion Store,2017,Medium,Urban
836f8284-b7a6-43a9-b36a-da28aefb8538,Food,2.1,Low Fat,0.541747,276.76,3577,b5d6bf56-7784-4eae-af28-3103dcc77415,Electronics Store,2004,Small,Rural
800a2392-d6c3-4e7d-a400-8a9dcfbf465c,Food,2.1,Low Fat,0.736784,396.01,471,c19fb97a-2960-4a24-b548-4532c07f1568,Supermarket,2014,Large,Urban
f78ba5cc-d256-4970-b2fe-cecc1b763564,Appliances,7.14,Other,0.012637,482.83,2045,b6c50176-eb9d-4e89-98fb-8f8f19e59ba0,Supermarket,1992,Small,Rural
f476786a-bce5-4409-8349-8f9fa12b9984,Food,2.1,Low Fat,0.922646,324.44,5743,d05d149f-71eb-46a5-adb4-f0d5fd745a04,Supermarket,2016,Medium,Rural
af8b6bfa-e533-45c7-b0a4-6ed7124be82c,Food,2.1,Regular,0.414393,96.71,8006,78375ec5-b9d7-4dcd-a5d5-87b9e9492506,Fashion Store,2015,Small,Rural
fa28b337-032a-4781-a172-41c09b0097b3,Electronics,6.8,Other,0.639841,125.21,9902,13ed59c7-c1cf-4467-aff0-f177d287ed16,Fashion Store,2009,Medium,Urban
1ba88566-88df-48bb-896c-2c493251c9b7,Food,2.1,Low Fat,0.665693,124.09,1622,0736c4f3-1444-4676-bac0-6686e09b1e81,Fashion Store,1991,Large,Urban
a5a97657-f19a-4e6e-9f0e-0c758ff19593,Appliances,7.14,Other,0.985508,125.27,244,9b4b6758-54b9-4cba-a9f6-3312c8ce9ac6,Supermarket,2018,Small,Rural
3ab830f0-b18f-49f0-953b-e617f11ce85b,Electronics,6.8,Other,0.136937,106.62,9879,0a8a8623-c5ec-4a0a-b0cd-5c958f04d53f,Supermarket,2016,Medium,Urban
c2c3e5aa-4ce5-446d-9cee-94c68233d0de,Appliances,7.14,Other,0.251509,435.88,2969,caebbedf-a2bb-4d5f-928e-1814f215a52d,Fashion Store,2012,Small,Rural
1b844672-d03e-4094-a8c0-6f262f00881f,Electronics,6.8,Other,0.793542,399.85,319,05e824de-99d7-4dbc-a6d0-5c48d5ac80a1,Electronics Store,1990,Small,Urban
0ea1a043-823c-44e0-824f-4955fadf63e6,Electronics,6.8,Other,0.306809,477.65,5777,ca7c6d82-6f83-44d7-8dfa-74322633416b,Fashion Store,2019,Large,Urban
640977ac-a461-4b0b-a58e-ca9167b18a80,Electronics,6.8,Other,0.897127,205.66,4345,2a5da274-b4f7-40a5-98dd-62d1f8cbc85b,Fashion Store,2019,Small,Rural
67d86da0-91e1-4827-b65b-bd4320a534eb,Food,2.1,Low Fat,0.520171,59.36,4613,6a5e68a9-7863-4f84-95e2-95ff9b634636,Fashion Store,2002,Large,Urban
f360cf28-b997-4c15-8f79-ea7c750cfe38,Appliances,7.14,Other,0.691541,372.75,9959,5c177713-22a4-4eb2-820a-38b900f624db,Fashion Store,2011,Large,Urban
f64584d0-715f-4f6d-8630-5d10da9111a4,Appliances,7.14,Other,0.814846,304.31,794,223c58c7-20f0-4d5e-b470-de1ecece1a91,Online,1998,Medium,Rural
3461321e-3224-4d97-875a-679a29e583e7,Food,2.1,Regular,0.094625,152.52,2581,3980f52a-6578-4d14-9189-916623e3773f,Fashion Store,2012,Small,Urban
9cdaf3d8-d6a0-4a50-8e26-47316b6778bd,Food,2.1,Low Fat,0.156256,347.15,6769,98110aab-d57c-4ef3-9120-adeb775143bb,Fashion Store,2018,Large,Rural
7ec34ba6-9706-4820-bdf1-5058ca59e77d,Clothing,0.32,Other,0.696152,111.74,2776,5b947681-4f6b-4eb1-b3d5-339379bc3cde,Online,1995,Small,Urban
15304a29-b004-443b-a7b6-5d2c240ce33c,Appliances,7.14,Other,0.976811,449.16,4291,cf5a4529-2936-44b8-954b-433f8fe2b6f2,Electronics Store,2014,Small,Rural
a71435f6-6174-418d-bf86-b350ae9554c4,Food,2.1,Low Fat,0.224252,206.25,7416,b1fa2166-1a29-406b-b450-aaed1d4f12dc,Electronics Store,1992,Small,Urban
cceecae7-fa65-491e-9a1b-b0e99850720a,Electronics,6.8,Other,0.197861,441.17,7713,04d7f94f-2bc0-4359-bbc4-aff4c45f30c3,Supermarket,2019,Medium,Urban
d7e2355e-7d9d-4b3f-9545-42c08fdd6a41,Clothing,0.32,Other,0.080532,104.11,5857,4010d6d1-5d29-4047-891b-511e744928f8,Electronics Store,1995,Medium,Urban
417936ec-2b05-4b62-9c46-aa99fdc0fd68,Appliances,7.14,Other,0.428484,277.36,3357,b8176742-3f23-4f86-9447-afbd42886c70,Electronics Store,2007,Medium,Rural
4efb82f4-d65e-4755-a2b8-13c124f92694,Clothing,0.32,Other,0.567179,297.21,9749,54ce5dd0-a2b0-45a1-bcd2-0710226561e0,Fashion Store,2002,Small,Rural
fc35c490-7b0a-4257-b477-4446ca0821b6,Electronics,6.8,Other,0.557323,302.42,7030,c46ae51c-4b8f-4875-981e-cf9c5c113dc3,Electronics Store,2008,Medium,Urban
4102090a-cc1c-4d51-b031-71ee1f8163df,Clothing,0.32,Other,0.156317,78.59,9646,7d8f621f-7299-4ac8-9d23-5c53f1c27dd3,Electronics Store,2004,Large,Rural
22465638-95d4-4048-98c8-4e6f06758429,Electronics,6.8,Other,0.282943,86.22,7711,e80fe870-db37-4da5-8891-987a09487081,Online,2018,Large,Rural
dea2a0ac-4681-4881-b8ed-0474d8b5fa48,Appliances,7.14,Other,0.726729,104.54,1946,f5ac7dc8-5e3d-4ac4-ad7f-4b1743ed2c18,Electronics Store,1996,Medium,Urban
97b01c96-301c-463b-a33e-a7b6df735e5e,Appliances,7.14,Other,0.653007,464.41,7370,5a60e7ec-3735-45d6-b3f4-8f435801c3bf,Fashion Store,2014,Large,Rural
f5b41c1b-d138-4e7e-93c7-e4176df64173,Food,2.1,Regular,0.490854,214.78,524,51272f78-248b-4e59-85c0-3647b4c0a1f5,Online,2001,Medium,Rural
7d23586c-c4e3-4af7-9006-a4e40fbec296,Clothing,0.32,Other,0.230987,413.53,5377,6c439ed9-693e-49fc-9013-9f2d484bf6cd,Supermarket,1994,Small,Rural
98726937-a39a-4b7a-bbc6-40a9404aa805,Appliances,7.14,Other,0.408811,204.42,2673,bacb7ca6-47a0-4ead-ad54-c9075af06018,Fashion Store,2003,Medium,Urban
60ba772f-6ebf-44f7-8e57-0fb0b6f816a2,Clothing,0.32,Other,0.155451,487.36,6140,0a18de93-fcd8-426c-b893-2c905bc1ad95,Electronics Store,1993,Medium,Urban
fc21311f-697b-43be-9f85-92ccfe35cbd5,Food,2.1,Low Fat,0.026288,205.92,1029,9299eb17-ee7f-4c5e-99a6-a2f0846fe22d,Online,2020,Large,Urban
b7fe405d-9143-4086-8086-61f83cbd3626,Clothing,0.32,Other,0.58044,143.17,2341,7a479b70-6b2f-4d31-b8c4-1679ec33c572,Electronics Store,1994,Large,Rural
f1d48aca-f880-49ee-87d8-ec8fd1951f85,Electronics,6.8,Other,0.862324,216.86,2413,06ceac7a-c5b8-42b8-b99c-276a8ff13b92,Fashion Store,2020,Large,Rural
7964fc32-2a96-440a-b608-a90a549f2990,Clothing,0.32,Other,0.883829,258.15,8456,46c18a41-c3a8-45da-8b0d-b416b3fd6b81,Electronics Store,2001,Large,Urban
a4c50e3b-d75e-4fed-a2d9-47dfe192711a,Electronics,6.8,Other,0.086348,84.42,6126,a680f84b-c0ae-4a41-8302-05b6b719495e,Fashion Store,2010,Small,Rural
5fc75fa1-5346-4985-a5ab-dce8c7909c17,Food,2.1,Low Fat,0.482298,138.45,7796,0ba527c1-b0a2-432e-ba73-554fda96f4fc,Supermarket,1996,Large,Rural
74ba5d78-c10d-4500-93a1-945a526f822e,Food,2.1,Regular,0.38878,353.54,1078,957d7a16-7856-484d-a215-df172eca43ad,Electronics Store,2004,Large,Urban
d3e6cd4b-5e6b-444c-bcc4-96b3337647b3,Food,2.1,Low Fat,0.056119,253.0,1115,452b51c0-5886-416d-98ce-b060aa131e6e,Electronics Store,2008,Medium,Rural
fd773ad3-7dec-4ccd-92c8-c29d44a8f64d,Electronics,6.8,Other,0.811264,358.57,7247,87197d21-3d63-46a0-b414-bb82157cc88c,Electronics Store,2009,Small,Rural
a4b1ae52-ac13-43b2-a538-31d6d1787378,Electronics,6.8,Other,0.512502,150.76,1179,e7916668-017b-42d5-8de8-04c9758e8463,Online,2020,Small,Urban
080b4304-dada-4c1f-ad69-a07d6586b28a,Appliances,7.14,Other,0.039681,302.55,6708,ecb0e557-d6b8-4870-ab35-39cc01b1c682,Fashion Store,2012,Large,Urban
45bac8c6-d7a4-4e26-b215-f6e34ef99e7f,Electronics,6.8,Other,0.097237,285.95,6955,8a5870d0-9acc-42c4-9e52-3f40bf0871e0,Online,1992,Medium,Urban
49e62a44-0e6f-434d-830f-f764961c06c9,Food,2.1,Regular,0.105106,315.03,4801,ddee444b-2422-4971-bc92-b9d3ac698f88,Online,2002,Small,Urban
a1298e30-0085-434f-89e1-2a4a10a888da,Electronics,6.8,Other,0.500834,143.9,8639,4042e03b-0817-4d44-b01b-0cd9a7c50243,Online,1993,Large,Rural
e3b51b09-e0b3-45c4-8276-6726cfc0322d,Electronics,6.8,Other,0.743773,486.9,9649,563622c1-ae00-4d62-88a8-d9424896fc26,Online,2010,Large,Rural
e01951c9-e944-434a-a7a4-8982775b5844,Appliances,7.14,Other,0.637343,219.39,4249,37b97fd6-fd59-4c0e-b0b0-32549dd0ce48,Fashion Store,2011,Medium,Urban
634944e5-3ed0-4fed-9531-7532740d4234,Appliances,7.14,Other,0.69351,403.84,7201,3736d3bb-2cf5-4733-8d70-d7ca9587b8cd,Electronics Store,2011,Small,Urban
4eab8a75-e934-4183-99f6-bd2997530065,Appliances,7.14,Other,0.005558,449.22,7558,04d0d62e-88f0-4c0f-b6e2-901de902a8da,Electronics Store,1998,Large,Urban
d6810d9b-c73a-407e-b2c1-277582053a0a,Food,2.1,Regular,0.643835,288.79,3994,0ae5308c-bb75-4c41-b631-5f9a0496b2c7,Electronics Store,2012,Small,Rural
