item_id,date,month,year,location,category,item,sales,price,discount,total_sales_value,profit_margin,advertising_spend
758146,2023-11-30,11,2023,Hyderabad,Sports and outdoor,Cycling,2079,3403,29,5023134,1005,2123
291607,2022-08-31,8,2022,Delhi,Home and kitchen,Bedding and bathroom,626,1037,28,467396,256,8613
959589,2021-04-27,4,2021,Kolkata,Automotive,Tires,1430,2653,6,3566162,193,2721
423976,2023-05-28,5,2023,Hyderabad,Grocery,Spices and herbs,2037,389,2,776545,277,7743
957346,2023-09-25,9,2023,Hyderabad,Automotive,Oils and fluids,2738,1051,2,2820085,254,551
959447,2023-07-13,7,2023,Pune,Home and kitchen,Kitchen appliances,534,382,12,179509,132,4885
923713,2022-08-30,8,2022,Mumbai,Sports and outdoor,Fitness equipment,1213,3421,27,3029261,2032,6815
480150,2021-03-07,3,2021,Bangalore,Beauty and personal care,Perfume,330,1004,4,318067,320,4547
119346,2022-09-14,9,2022,Mumbai,Electronics,Audio equipment,793,3357,10,2395890,2838,9377
241400,2022-10-10,10,2022,Pune,Other,Gifts,1077,2687,12,2546631,1109,4122
244714,2023-11-09,11,2023,Ahmedabad,Electronics,Camera and accessories,1041,1349,19,1137490,305,5118
423976,2022-09-29,9,2022,Chennai,Grocery,Spices and herbs,542,1176,25,478044,681,827
241126,2022-03-23,3,2022,Bangalore,Grocery,Snacks and sweets,72,1588,3,110905,1157,2784
959447,2021-07-02,7,2021,Pune,Home and kitchen,Kitchen appliances,30,658,22,15397,122,4610
265020,2021-09-03,9,2021,Mumbai,Sports and outdoor,Outdoor clothing,2669,2347,26,4635465,588,1082
639741,2021-04-03,4,2021,Mumbai,Beauty and personal care,Men's grooming,394,1439,10,510269,1160,7494
44017,2023-08-05,8,2023,Pune,Grocery,Beverages,1538,535,9,748775,303,739
423976,2023-06-25,6,2023,Bangalore,Grocery,Spices and herbs,630,477,7,279474,375,1678
959447,2023-09-17,9,2023,Kolkata,Home and kitchen,Kitchen appliances,1518,4203,3,6188749,916,304
288342,2021-06-12,6,2021,Delhi,Toys and games,Crafts,461,58,23,20588,26,7862
157636,2023-03-10,3,2023,Bangalore,Home and kitchen,Furniture,1203,4747,21,4511406,1624,9533
771439,2022-01-12,1,2022,Pune,Dairy,Ice cream,1748,3469,12,5336154,3310,1072
423976,2022-07-10,7,2022,Delhi,Grocery,Spices and herbs,757,1502,2,1114273,403,4281
690362,2021-06-26,6,2021,Mumbai,Other,Industrial and scientific supplies,829,2895,7,2231958,2411,6319
639741,2022-04-11,4,2022,Hyderabad,Beauty and personal care,Men's grooming,146,1516,20,177068,1069,8690
712704,2023-05-24,5,2023,Mumbai,Other,Musical instruments,930,618,23,442549,419,1834
785610,2023-05-12,5,2023,Pune,Home and kitchen,Decoration,2564,4735,28,8741188,2849,715
339067,2022-03-08,3,2022,Delhi,Dairy,Cheese,2635,4321,29,8083942,604,4500
712704,2022-06-06,6,2022,Ahmedabad,Other,Musical instruments,958,4715,25,3387727,3974,3174
787503,2022-01-07,1,2022,Pune,Dairy,Yogurt,2932,4097,1,11892279,1823,5881
347292,2023-05-19,5,2023,Hyderabad,Automotive,Car parts,2732,936,29,1815577,336,133
758146,2023-01-21,1,2023,Ahmedabad,Sports and outdoor,Cycling,1711,473,9,736465,43,8805
611210,2021-08-12,8,2021,Delhi,Sports and outdoor,Camping and hiking,1964,2355,7,4301454,1679,4161
590178,2022-11-11,11,2022,Delhi,Books and stationery,Books,1285,4493,23,4445598,4374,8449
740351,2022-02-27,2,2022,Chennai,Grocery,Bakery,2217,3779,26,6199751,1062,7501
241400,2022-03-01,3,2022,Kolkata,Other,Gifts,2563,3210,17,6828600,1358,7231
546586,2023-01-28,1,2023,Chennai,Clothing,Children's clothing,2570,2068,21,4198660,529,504
868937,2021-07-15,7,2021,Mumbai,Beauty and personal care,Health and wellness,1981,4579,13,7891769,2601,7309
688814,2021-08-21,8,2021,Delhi,Books and stationery,Office supplies,2724,1286,3,3397972,951,888
611210,2022-11-28,11,2022,Chennai,Sports and outdoor,Camping and hiking,1466,3523,15,4390010,351,5781
959447,2021-03-03,3,2021,Delhi,Home and kitchen,Kitchen appliances,753,3811,10,2582714,1461,2294
688814,2021-12-24,12,2021,Ahmedabad,Books and stationery,Office supplies,53,1012,13,46663,316,2105
927877,2021-02-16,2,2021,Hyderabad,Other,Pet supplies,2252,1731,17,3235515,1064,5476
785610,2023-11-07,11,2023,Delhi,Home and kitchen,Decoration,1439,4382,22,4918444,4155,7674
690362,2023-06-21,6,2023,Ahmedabad,Other,Industrial and scientific supplies,2496,4561,6,10701200,3613,8878
480150,2023-10-21,10,2023,Ahmedabad,Beauty and personal care,Perfume,1972,162,29,226819,105,9947
690362,2021-07-01,7,2021,Delhi,Other,Industrial and scientific supplies,224,1775,8,365792,889,7473
291607,2021-01-12,1,2021,Bangalore,Home and kitchen,Bedding and bathroom,1174,897,30,737154,470,781
57527,2022-12-04,12,2022,Bangalore,Beauty and personal care,Makeup,2779,1732,20,3850582,444,2970
959589,2022-06-27,6,2022,Bangalore,Automotive,Tires,2746,3718,4,9801242,3607,5471
965420,2021-11-27,11,2021,Ahmedabad,Books and stationery,Art supplies,734,4247,18,2556184,2077,4777
712704,2022-05-05,5,2022,Kolkata,Other,Musical instruments,740,1272,10,847152,1145,5687
959447,2022-03-10,3,2022,Chennai,Home and kitchen,Kitchen appliances,607,3203,4,1866452,443,8034
639741,2022-06-13,6,2022,Kolkata,Beauty and personal care,Men's grooming,601,1241,5,708548,1148,6743
787503,2023-03-10,3,2023,Chennai,Dairy,Yogurt,951,4478,25,3193933,2462,2469
81516,2021-02-02,2,2021,Mumbai,Dairy,Butter,2930,1271,14,3202665,419,5490
667236,2022-02-14,2,2022,Hyderabad,Electronics,Gaming,2952,2595,2,7507231,288,3070
590178,2022-03-23,3,2022,Delhi,Books and stationery,Books,994,2156,10,1928757,590,8264
527637,2022-01-08,1,2022,Delhi,Clothing,Shoes,2137,3162,25,5067895,416,7962
347292,2021-12-17,12,2021,Ahmedabad,Automotive,Car parts,1512,1571,7,2209077,836,7516
57527,2023-05-19,5,2023,Kolkata,Beauty and personal care,Makeup,2634,3333,6,8252374,1170,4224
920471,2023-08-31,8,2023,Ahmedabad,Toys and games,Puzzles,2007,3638,18,5987202,3152,2820
923616,2022-10-28,10,2022,Bangalore,Clothing,Women's clothing,2405,1626,22,3050213,767,3658
616313,2022-12-15,12,2022,Kolkata,Beauty and personal care,Skin care,213,3492,20,595036,1576,524
100796,2021-08-17,8,2021,Delhi,Toys and games,Games,1281,267,6,321505,121,8629
317073,2023-05-31,5,2023,Ahmedabad,Electronics,Watches,1965,2013,10,3559990,1515,4376
688814,2021-03-08,3,2021,Bangalore,Books and stationery,Office supplies,2226,1313,24,2221280,701,8330
785610,2021-03-07,3,2021,Pune,Home and kitchen,Decoration,1596,304,5,460924,189,2600
771439,2023-12-04,12,2023,Mumbai,Dairy,Ice cream,46,4048,18,152690,1145,322
137626,2021-09-17,9,2021,Pune,Automotive,Accessories,2654,1644,7,4057753,1219,4531
436259,2023-05-08,5,2023,Pune,Clothing,Men's clothing,1804,1548,27,2038592,1359,2841
265020,2023-04-11,4,2023,Delhi,Sports and outdoor,Outdoor clothing,3,4196,7,11706,1240,386
590178,2023-10-17,10,2023,Ahmedabad,Books and stationery,Books,196,1985,16,326810,1447,5710
451769,2021-04-15,4,2021,Delhi,Grocery,Fruits and vegetables,1090,3783,29,2927663,1069,3690
923713,2021-04-08,4,2021,Hyderabad,Sports and outdoor,Fitness equipment,182,73,26,9831,31,9594
923713,2021-04-19,4,2021,Bangalore,Sports and outdoor,Fitness equipment,2789,1664,11,4130397,754,9693
923713,2023-04-15,4,2023,Chennai,Sports and outdoor,Fitness equipment,1686,3648,24,4674401,2544,9720
712704,2021-07-27,7,2021,Pune,Other,Musical instruments,978,3476,5,3229551,3187,5407
758146,2021-06-11,6,2021,Chennai,Sports and outdoor,Cycling,2066,2768,6,5375566,1869,1664
920471,2021-07-10,7,2021,Mumbai,Toys and games,Puzzles,1101,1240,11,1215063,403,707
451769,2021-09-23,9,2021,Kolkata,Grocery,Fruits and vegetables,306,4519,13,1203048,2201,7879
936403,2022-06-25,6,2022,Delhi,Dairy,Milk,1521,3497,11,4733853,127,1125
81516,2022-01-12,1,2022,Pune,Dairy,Butter,1347,2870,18,3170029,2188,8626
265020,2023-06-03,6,2023,Kolkata,Sports and outdoor,Outdoor clothing,1940,918,30,1246644,88,5450
920471,2021-08-30,8,2021,Delhi,Toys and games,Puzzles,750,449,30,235724,146,4307
758146,2023-12-29,12,2023,Bangalore,Sports and outdoor,Cycling,847,589,3,483916,174,8523
870504,2023-07-19,7,2023,Mumbai,Electronics,Home appliances,2002,3366,6,6334408,448,2912
959447,2022-12-16,12,2022,Pune,Home and kitchen,Kitchen appliances,1290,4603,6,5581597,760,2527
682416,2023-09-03,9,2023,Hyderabad,Home and kitchen,Gardening,1394,3617,0,5042098,1645,722
241400,2023-11-12,11,2023,Hyderabad,Other,Gifts,1152,1585,12,1606809,359,4512
957346,2023-05-04,5,2023,Ahmedabad,Automotive,Oils and fluids,2569,3105,7,7418372,1609,6468
923713,2022-07-10,7,2022,Bangalore,Sports and outdoor,Fitness equipment,635,1555,24,750443,10,6309
686914,2022-09-16,9,2022,Chennai,Toys and games,Toys,309,2027,10,563708,1710,2347
871502,2022-06-13,6,2022,Chennai,Clothing,Sports clothing,353,709,20,200221,181,660
957346,2022-08-09,8,2022,Chennai,Automotive,Oils and fluids,2272,2132,4,4650147,1065,7141
291607,2022-05-21,5,2022,Chennai,Home and kitchen,Bedding and bathroom,818,1470,19,973992,187,8114
923616,2021-05-29,5,2021,Chennai,Clothing,Women's clothing,1094,1897,2,2033811,290,2005
86369,2023-04-18,4,2023,Hyderabad,Electronics,Mobile phones,776,1588,24,936538,356,1982
119346,2023-03-28,3,2023,Delhi,Electronics,Audio equipment,1609,3061,23,3792364,552,9255
965420,2021-02-10,2,2021,Mumbai,Books and stationery,Art supplies,202,597,21,95269,358,8490
787503,2023-04-06,4,2023,Pune,Dairy,Yogurt,2910,2275,28,4766580,102,6870
965420,2023-03-16,3,2023,Mumbai,Books and stationery,Art supplies,2229,1345,3,2908064,177,6101
606892,2023-03-26,3,2023,Mumbai,Sports and outdoor,Sports equipment,1920,1460,4,2691072,128,4523
688814,2022-02-27,2,2022,Pune,Books and stationery,Office supplies,578,923,28,384115,267,8398
927877,2021-08-17,8,2021,Hyderabad,Other,Pet supplies,872,2420,3,2046932,806,3505
57527,2021-10-31,10,2021,Mumbai,Beauty and personal care,Makeup,1622,2940,23,3671883,2163,747
686914,2023-12-19,12,2023,Bangalore,Toys and games,Toys,2820,2092,30,4129607,332,8600
787503,2022-03-01,3,2022,Pune,Dairy,Yogurt,1920,3425,20,5260800,1033,4918
977511,2023-01-18,1,2023,Chennai,Home and kitchen,Cleaning supplies,55,103,23,4362,12,749
959589,2023-11-02,11,2023,Kolkata,Automotive,Tires,2524,2152,6,5105749,1841,7653
667236,2021-04-10,4,2021,Kolkata,Electronics,Gaming,1387,181,12,220921,17,5687
260309,2023-08-19,8,2023,Bangalore,Electronics,Computers and laptops,659,3339,2,2156392,446,8321
682416,2023-03-03,3,2023,Chennai,Home and kitchen,Gardening,1229,2516,16,2597417,1044,8489
100796,2023-04-04,4,2023,Bangalore,Toys and games,Games,1682,3057,3,4987617,242,7304
690362,2022-05-02,5,2022,Kolkata,Other,Industrial and scientific supplies,2105,4788,10,9070866,2548,9664
616313,2021-01-19,1,2021,Chennai,Beauty and personal care,Skin care,2243,2814,13,5491267,2519,1289
686914,2023-08-11,8,2023,Bangalore,Toys and games,Toys,1130,1464,28,1191110,331,7759
787503,2021-03-04,3,2021,Pune,Dairy,Yogurt,750,800,27,438000,116,6607
785610,2021-09-08,9,2021,Kolkata,Home and kitchen,Decoration,571,5000,21,2255450,936,1079
323539,2023-04-30,4,2023,Delhi,Books and stationery,Stationery,2769,4106,13,9891477,1088,6235
923616,2021-10-12,10,2021,Bangalore,Clothing,Women's clothing,529,1588,21,663641,520,857
265020,2021-06-19,6,2021,Kolkata,Sports and outdoor,Outdoor clothing,2509,3040,3,7398539,2008,1602
771439,2021-04-30,4,2021,Ahmedabad,Dairy,Ice cream,2842,3656,16,8727895,550,8296
959589,2021-05-30,5,2021,Chennai,Automotive,Tires,749,703,5,500219,672,7681
157636,2023-10-06,10,2023,Kolkata,Home and kitchen,Furniture,605,2366,17,1188086,1890,987
870504,2021-12-15,12,2021,Hyderabad,Electronics,Home appliances,241,2869,7,643028,2004,1912
959447,2023-11-30,11,2023,Mumbai,Home and kitchen,Kitchen appliances,2913,693,2,1978334,89,6893
451769,2021-05-28,5,2021,Bangalore,Grocery,Fruits and vegetables,2825,1356,1,3792393,1212,5769
923713,2023-07-20,7,2023,Mumbai,Sports and outdoor,Fitness equipment,2222,2203,5,4650312,1183,7363
546586,2022-05-22,5,2022,Kolkata,Clothing,Children's clothing,1696,3282,15,4731331,2594,9593
423976,2023-04-22,4,2023,Chennai,Grocery,Spices and herbs,966,941,1,899915,616,241
86369,2022-10-24,10,2022,Chennai,Electronics,Mobile phones,2185,1654,4,3469430,571,5566
8854,2021-01-20,1,2021,Chennai,Grocery,Meat and seafood,2153,2775,15,5078388,1290,232
8854,2023-11-01,11,2023,Hyderabad,Grocery,Meat and seafood,160,3207,17,425889,2722,6692
44017,2023-03-28,3,2023,Chennai,Grocery,Beverages,2597,4130,4,10296585,3539,8469
265020,2023-11-18,11,2023,Delhi,Sports and outdoor,Outdoor clothing,2751,4862,0,13375362,3625,2854
57527,2023-10-18,10,2023,Mumbai,Beauty and personal care,Makeup,536,2742,27,1072889,28,7680
871502,2021-11-29,11,2021,Kolkata,Clothing,Sports clothing,2779,1206,28,2413061,190,5479
260309,2022-06-13,6,2022,Hyderabad,Electronics,Computers and laptops,1704,1732,12,2597168,113,8076
291607,2021-07-23,7,2021,Mumbai,Home and kitchen,Bedding and bathroom,1748,1213,6,1993104,699,7150
959447,2023-12-21,12,2023,Hyderabad,Home and kitchen,Kitchen appliances,2283,4293,2,9604900,72,9284
81516,2023-11-26,11,2023,Ahmedabad,Dairy,Butter,2194,934,5,1946736,232,9944
690362,2022-11-10,11,2022,Chennai,Other,Industrial and scientific supplies,2028,1208,16,2057852,16,3656
920471,2023-03-30,3,2023,Ahmedabad,Toys and games,Puzzles,2948,351,2,1014053,50,7807
635723,2022-02-20,2,2022,Chennai,Grocery,Grains and pulses,752,1818,27,998009,625,4721
8854,2021-11-04,11,2021,Bangalore,Grocery,Meat and seafood,191,3403,9,591475,1925,942
712704,2023-03-08,3,2023,Pune,Other,Musical instruments,1710,3365,6,5408901,2037,4612
339067,2021-08-20,8,2021,Mumbai,Dairy,Cheese,1174,4282,25,3770301,2483,8726
241400,2023-01-21,1,2023,Mumbai,Other,Gifts,2747,852,12,2059590,79,1328
639741,2022-02-05,2,2022,Mumbai,Beauty and personal care,Men's grooming,205,3066,21,496538,938,651
771439,2022-09-18,9,2022,Pune,Dairy,Ice cream,1883,1804,0,3396932,53,2720
118120,2021-09-17,9,2021,Pune,Grocery,Canned and packaged food,955,2384,11,2026280,941,4352
323539,2022-11-11,11,2022,Ahmedabad,Books and stationery,Stationery,2538,4829,12,10785281,142,9985
137626,2022-02-25,2,2022,Hyderabad,Automotive,Accessories,295,4603,26,1004834,3345,8951
941213,2023-01-03,1,2023,Chennai,Electronics,Television and home theater,51,412,7,19541,369,3992
871502,2022-01-16,1,2022,Kolkata,Clothing,Sports clothing,1455,1339,8,1792385,192,8780
606892,2021-01-17,1,2021,Delhi,Sports and outdoor,Sports equipment,1765,2785,28,3539178,1747,1722
81516,2022-02-04,2,2022,Bangalore,Dairy,Butter,1112,2699,17,2491069,1000,9459
923616,2022-03-16,3,2022,Delhi,Clothing,Women's clothing,2190,4843,19,8590997,4077,3207
288342,2021-11-21,11,2021,Delhi,Toys and games,Crafts,747,3902,11,2594166,3435,4855
137626,2021-08-20,8,2021,Mumbai,Automotive,Accessories,1669,3518,22,4579802,17,2110
688814,2022-09-12,9,2022,Delhi,Books and stationery,Office supplies,1470,2302,6,3180903,106,6623
260309,2021-11-30,11,2021,Mumbai,Electronics,Computers and laptops,2636,3576,16,7918122,466,7099
44017,2022-06-25,6,2022,Mumbai,Grocery,Beverages,908,1648,8,1376673,986,4465
118120,2022-03-09,3,2022,Ahmedabad,Grocery,Canned and packaged food,1701,1028,12,1538792,165,9402
323539,2023-04-12,4,2023,Ahmedabad,Books and stationery,Stationery,123,1557,14,164699,353,2566
667236,2021-06-30,6,2021,Chennai,Electronics,Gaming,2395,2479,20,4749764,2175,8988
137626,2021-01-14,1,2021,Chennai,Clothing,Accessories,2154,84,23,139320,34,5966
86369,2023-09-22,9,2023,Hyderabad,Electronics,Mobile phones,2766,3046,9,7666964,2237,8417
137626,2022-09-06,9,2022,Chennai,Clothing,Accessories,726,2524,22,1429290,575,7567
923616,2023-01-03,1,2023,Delhi,Clothing,Women's clothing,1486,3789,23,4335449,946,6247
959589,2022-12-18,12,2022,Bangalore,Automotive,Tires,1693,1259,29,1513355,335,4150
288342,2022-08-28,8,2022,Hyderabad,Toys and games,Crafts,957,3975,22,2967178,2222,1886
100796,2021-10-15,10,2021,Bangalore,Toys and games,Games,2812,3589,4,9688577,132,2544
423976,2022-08-04,8,2022,Ahmedabad,Grocery,Spices and herbs,1891,809,16,1285047,396,6994
959447,2022-09-21,9,2022,Mumbai,Home and kitchen,Kitchen appliances,1085,663,15,611451,20,3133
244714,2021-02-04,2,2021,Kolkata,Electronics,Camera and accessories,2488,3914,12,8569468,3038,2434
44017,2023-04-17,4,2023,Pune,Grocery,Beverages,1382,4778,2,6471132,3282,2427
100796,2021-07-24,7,2021,Ahmedabad,Toys and games,Games,1616,2068,20,2673510,1037,7284
546586,2022-06-01,6,2022,Pune,Clothing,Children's clothing,273,1575,19,348279,83,565
688814,2023-11-13,11,2023,Hyderabad,Books and stationery,Office supplies,2015,1654,2,3266153,878,8221
137626,2022-09-09,9,2022,Chennai,Automotive,Accessories,1921,4100,12,6930968,1769,9579
265020,2023-04-15,4,2023,Bangalore,Sports and outdoor,Outdoor clothing,1151,2912,10,3016540,1040,5858
957346,2021-09-10,9,2021,Kolkata,Automotive,Oils and fluids,2075,1262,5,2487717,778,4072
244714,2022-07-05,7,2022,Mumbai,Electronics,Camera and accessories,1198,4479,4,5151208,2913,1060
157636,2021-10-03,10,2021,Ahmedabad,Home and kitchen,Furniture,1189,3808,16,3803278,2205,1626
787503,2021-06-11,6,2021,Hyderabad,Dairy,Yogurt,829,769,28,459000,85,5731
635723,2023-09-27,9,2023,Chennai,Grocery,Grains and pulses,564,4588,30,1811342,4261,3395
740351,2021-04-18,4,2021,Mumbai,Grocery,Bakery,849,4697,28,2871182,2362,8248
936403,2022-02-10,2,2022,Ahmedabad,Dairy,Milk,2150,4492,1,9561222,2770,5977
265020,2023-07-16,7,2023,Hyderabad,Sports and outdoor,Outdoor clothing,1320,2816,1,3679948,2425,9815
959589,2021-12-16,12,2021,Delhi,Automotive,Tires,872,454,10,356299,16,3350
57527,2023-05-11,5,2023,Bangalore,Beauty and personal care,Makeup,436,3862,14,1448095,1080,5337
639741,2021-08-05,8,2021,Hyderabad,Beauty and personal care,Men's grooming,2797,325,1,899934,166,9757
241400,2022-10-11,10,2022,Kolkata,Other,Gifts,2052,3107,5,6056785,2284,1952
712704,2023-04-07,4,2023,Bangalore,Other,Musical instruments,973,4207,17,3397531,3432,562
936403,2021-03-02,3,2021,Pune,Dairy,Milk,423,86,4,34922,24,6640
740351,2022-08-31,8,2022,Chennai,Grocery,Bakery,143,305,27,31838,272,2400
785610,2021-02-18,2,2021,Mumbai,Home and kitchen,Decoration,1120,4892,15,4657184,215,4334
57527,2022-12-10,12,2022,Bangalore,Beauty and personal care,Makeup,719,4646,28,2405141,903,9450
667236,2021-09-19,9,2021,Ahmedabad,Electronics,Gaming,2776,275,4,732864,218,9985
241126,2023-05-02,5,2023,Delhi,Grocery,Snacks and sweets,2062,994,26,1516724,157,7465
920471,2021-05-03,5,2021,Ahmedabad,Toys and games,Puzzles,29,377,28,7871,120,7989
590178,2023-04-16,4,2023,Kolkata,Books and stationery,Books,1044,2072,23,1665639,1137,4950
436259,2022-12-13,12,2022,Bangalore,Clothing,Men's clothing,2690,528,7,1320897,195,7250
965420,2023-07-06,7,2023,Chennai,Books and stationery,Art supplies,2485,3413,11,7548361,1134,1189
965420,2022-04-26,4,2022,Kolkata,Books and stationery,Art supplies,421,3301,30,972804,141,1526
682416,2022-11-27,11,2022,Pune,Home and kitchen,Gardening,1541,1003,4,1483798,864,7537
339067,2022-07-13,7,2022,Mumbai,Dairy,Cheese,2333,2775,5,6150371,2453,7107
339067,2022-12-10,12,2022,Kolkata,Dairy,Cheese,1675,3847,21,5090542,74,8475
682416,2022-09-22,9,2022,Mumbai,Home and kitchen,Gardening,2731,4316,30,8250897,2839,7950
611210,2022-08-04,8,2022,Ahmedabad,Sports and outdoor,Camping and hiking,76,885,24,51117,747,7098
936403,2022-02-11,2,2022,Chennai,Dairy,Milk,2968,4855,24,10951326,3867,3507
118120,2022-01-04,1,2022,Bangalore,Grocery,Canned and packaged food,2502,557,22,1087018,365,7057
785610,2021-02-18,2,2021,Ahmedabad,Home and kitchen,Decoration,2385,1146,14,2350560,933,1480
787503,2023-07-16,7,2023,Chennai,Dairy,Yogurt,1556,3832,14,5127829,3162,8828
8854,2022-09-22,9,2022,Pune,Grocery,Meat and seafood,2513,3707,8,8570435,633,2313
920471,2023-06-21,6,2023,Kolkata,Toys and games,Puzzles,2621,3692,25,7257549,3024,1349
667236,2022-08-19,8,2022,Delhi,Electronics,Gaming,1129,1432,14,1390386,308,127
241400,2023-10-19,10,2023,Delhi,Other,Gifts,2128,3321,24,5370986,1600,5926
16266,2022-02-13,2,2022,Pune,Beauty and personal care,Hair care,1090,4651,17,4207759,2422,6262
100796,2022-09-26,9,2022,Mumbai,Toys and games,Games,1163,593,13,600003,527,9368
941213,2022-09-12,9,2022,Ahmedabad,Electronics,Television and home theater,1945,3907,4,7295150,3434,2878
451769,2021-02-19,2,2021,Kolkata,Grocery,Fruits and vegetables,2171,3906,19,6868740,338,4601
785610,2022-03-01,3,2022,Kolkata,Home and kitchen,Decoration,696,1504,21,826959,462,6483
635723,2023-03-10,3,2023,Kolkata,Grocery,Grains and pulses,1599,378,19,489581,273,8495
920471,2023-07-26,7,2023,Mumbai,Toys and games,Puzzles,2184,980,8,1969094,841,7682
965420,2021-02-26,2,2021,Kolkata,Books and stationery,Art supplies,1509,4343,20,5242869,2611,4553
